user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
529771,1,6/9/2023,onboarded,annual,6/9/2023,India,friend,I want to join an industry-leading company.,Machine and deep learning
529823,1,6/9/2023,onboarded,annual,6/9/2023,United Arab Emirates,friend,NULL,Introduction to the world of data and data science
529912,1,6/10/2023,onboarded,monthly,6/10/2023,Bangladesh,friend,I want to earn a higher salary.,Business analysis
529979,0,6/10/2023,onboarded,NULL,6/10/2023,United Arab Emirates,other,I want to join an industry-leading company.,Machine and deep learning
529982,1,6/10/2023,onboarded,annual,6/10/2023,Brazil,youtube,NULL,Introduction to the world of data and data science
529994,1,6/10/2023,not-onboarded,monthly,NULL,United Kingdom,google,NULL,NULL
530035,1,6/10/2023,onboarded,annual,6/10/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
530081,1,6/11/2023,onboarded,annual,6/11/2023,India,friend,I want to join an industry-leading company.,Machine and deep learning
530086,1,6/11/2023,onboarded,monthly,6/11/2023,Pakistan,other,I want to become a data scientist.,Data analysis and data visualization
530087,1,6/11/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
530224,1,6/11/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
530269,1,6/12/2023,onboarded,annual,6/12/2023,United States of America,other,NULL,Introduction to the world of data and data science
530277,1,6/12/2023,onboarded,annual,6/12/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
530297,1,6/12/2023,onboarded,annual,6/12/2023,India,linkedin,I want to join an industry-leading company.,Machine and deep learning
530334,1,6/12/2023,onboarded,monthly,6/12/2023,India,google,NULL,Introduction to the world of data and data science
530481,1,6/13/2023,onboarded,monthly,6/13/2023,India,google,I want to become a data scientist.,Data analysis and data visualization
530538,1,6/13/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
530553,0,6/13/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
530571,1,6/13/2023,onboarded,annual,6/17/2023,United Kingdom,youtube,Other,Specialized advanced topics
530664,1,6/14/2023,onboarded,annual,6/14/2023,Peru,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
530705,0,6/14/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
530748,1,6/14/2023,onboarded,monthly,6/29/2023,India,google,I want to become a data scientist.,Data analysis and data visualization
530759,1,6/14/2023,onboarded,monthly,6/14/2023,China,youtube,I want to earn a higher salary.,Business analysis
530760,1,6/14/2023,onboarded,monthly,6/29/2023,Vietnam,facebook,Other,Specialized advanced topics
530788,1,6/14/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
530817,1,6/14/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
530845,1,6/15/2023,onboarded,annual,6/15/2023,United States of America,facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
530852,1,6/15/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
530866,1,6/15/2023,onboarded,annual,6/15/2023,Australia,youtube,NULL,Introduction to the world of data and data science
530941,1,6/15/2023,onboarded,annual,6/15/2023,Turkmenistan,linkedin,I want to become a data scientist.,Data analysis and data visualization
530998,1,6/15/2023,onboarded,monthly,6/15/2023,India,friend,I want to earn a higher salary.,Business analysis
531049,1,6/16/2023,onboarded,monthly,6/29/2023,United States of America,google,Other,Specialized advanced topics
531122,1,6/16/2023,onboarded,annual,6/16/2023,India,multiple_sources,NULL,Introduction to the world of data and data science
531193,1,6/16/2023,onboarded,annual,6/16/2023,United States of America,other,I want to earn a higher salary.,Business analysis
531217,1,6/17/2023,onboarded,annual,6/17/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
531219,1,6/17/2023,not-onboarded,annual,NULL,NULL,facebook,NULL,NULL
531365,1,6/17/2023,onboarded,annual,6/17/2023,United Kingdom,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
531399,1,6/18/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
531411,1,6/18/2023,onboarded,monthly,6/18/2023,Vietnam,youtube,NULL,Introduction to the world of data and data science
531488,1,6/18/2023,onboarded,quarterly,6/18/2023,China,youtube,Other,Specialized advanced topics
531525,1,6/18/2023,onboarded,annual,6/18/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
531551,1,6/19/2023,onboarded,monthly,6/19/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
531571,1,6/19/2023,onboarded,monthly,6/19/2023,India,linkedin,I want to become a data scientist.,Data analysis and data visualization
531615,1,6/19/2023,onboarded,annual,6/19/2023,United States of America,google,NULL,Introduction to the world of data and data science
531722,1,6/20/2023,onboarded,monthly,6/20/2023,United Kingdom,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
531798,1,6/20/2023,onboarded,monthly,6/20/2023,Malaysia,google,I want to become a data scientist.,Data analysis and data visualization
531830,1,6/20/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
531839,1,6/20/2023,onboarded,annual,6/20/2023,United States of America,friend,NULL,Introduction to the world of data and data science
531889,0,6/20/2023,onboarded,NULL,6/20/2023,Australia,google,NULL,Introduction to the world of data and data science
532010,1,6/21/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
532091,1,6/22/2023,onboarded,monthly,6/22/2023,India,youtube,NULL,Introduction to the world of data and data science
532096,1,6/22/2023,onboarded,quarterly,6/22/2023,India,google,Other,Specialized advanced topics
532108,1,6/22/2023,onboarded,monthly,6/22/2023,India,other,I want to become a data scientist.,Data analysis and data visualization
532197,0,6/22/2023,onboarded,NULL,6/22/2023,United States of America,google,I want to earn a higher salary.,Business analysis
532218,1,6/22/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
532220,0,6/22/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
532228,1,6/22/2023,onboarded,monthly,6/22/2023,Uganda,google,NULL,Introduction to the world of data and data science
532247,1,6/22/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
532254,0,6/22/2023,onboarded,NULL,6/22/2023,Brazil,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532269,1,6/22/2023,onboarded,annual,6/22/2023,India,instagram,NULL,Introduction to the world of data and data science
532274,1,6/22/2023,onboarded,monthly,6/22/2023,United Kingdom,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532374,1,6/23/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
532459,0,6/23/2023,onboarded,NULL,6/23/2023,Mexico,youtube,I want to improve my data skills.,Introduction to the world of data and data science
532461,0,6/23/2023,onboarded,NULL,6/23/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532463,0,6/23/2023,onboarded,NULL,6/23/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
532474,1,6/23/2023,onboarded,annual,6/23/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
532478,0,6/23/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
532481,1,6/23/2023,onboarded,annual,6/23/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532483,0,6/23/2023,onboarded,NULL,6/23/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
532500,0,6/23/2023,onboarded,NULL,6/23/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
532510,0,6/23/2023,onboarded,NULL,6/23/2023,Uruguay,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532516,1,6/23/2023,onboarded,annual,6/23/2023,United Kingdom,youtube,NULL,Introduction to the world of data and data science
532517,0,6/23/2023,onboarded,NULL,6/23/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
532521,0,6/23/2023,onboarded,NULL,6/23/2023,United Kingdom,youtube,I want to become a data scientist.,Data analysis and data visualization
532525,1,6/24/2023,onboarded,annual,6/24/2023,Canada,youtube,I want to become a data scientist.,Data analysis and data visualization
532526,0,6/24/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
532531,1,6/24/2023,onboarded,monthly,6/24/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532559,0,6/24/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
532588,0,6/24/2023,onboarded,NULL,6/24/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
532618,0,6/24/2023,onboarded,NULL,6/24/2023,France,linkedin,I want to join an industry-leading company.,Machine and deep learning
532636,0,6/24/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
532641,1,6/24/2023,onboarded,monthly,6/24/2023,Sweden,google,I want to improve my data skills.,Introduction to the world of data and data science
532675,0,6/24/2023,onboarded,NULL,6/24/2023,United States of America,instagram,I want to join an industry-leading company.,Machine and deep learning
532700,0,6/24/2023,onboarded,NULL,6/24/2023,Germany,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
532733,1,6/25/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
532734,0,6/25/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
532735,1,6/25/2023,onboarded,annual,6/25/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
532762,1,6/25/2023,onboarded,annual,6/25/2023,Italy,google,I want to join an industry-leading company.,Machine and deep learning
532775,0,6/25/2023,onboarded,NULL,6/25/2023,Egypt,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
532780,0,6/25/2023,onboarded,NULL,6/25/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532801,1,6/25/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
532807,1,6/25/2023,onboarded,annual,6/25/2023,China,youtube,I want to join an industry-leading company.,Machine and deep learning
532817,1,6/25/2023,onboarded,annual,6/25/2023,Nigeria,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532830,1,6/25/2023,onboarded,annual,6/25/2023,India,other,I want to become a data scientist.,Data analysis and data visualization
532833,0,6/25/2023,onboarded,NULL,6/25/2023,Australia,youtube,NULL,Introduction to the world of data and data science
532834,0,6/25/2023,onboarded,NULL,6/25/2023,India,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
532879,0,6/25/2023,onboarded,NULL,6/26/2023,United States of America,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
532892,1,6/25/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
532904,1,6/25/2023,onboarded,monthly,6/25/2023,United States of America,google,NULL,Introduction to the world of data and data science
532923,0,6/26/2023,onboarded,NULL,6/26/2023,United States of America,google,I want to earn a higher salary.,Business analysis
532924,0,6/26/2023,onboarded,NULL,6/26/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
532977,0,6/26/2023,onboarded,NULL,6/26/2023,Germany,youtube,I want to join an industry-leading company.,Machine and deep learning
532990,1,6/26/2023,onboarded,monthly,6/26/2023,Canada,youtube,I want to earn a higher salary.,Business analysis
533026,1,6/26/2023,onboarded,monthly,6/26/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
533041,0,6/26/2023,onboarded,NULL,6/26/2023,Greece,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
533047,0,6/26/2023,not-onboarded,NULL,NULL,NULL,youtube,NULL,NULL
533049,1,6/26/2023,onboarded,annual,6/26/2023,Bulgaria,youtube,NULL,Introduction to the world of data and data science
533059,1,6/26/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
533112,1,6/26/2023,onboarded,annual,6/26/2023,United States of America,google,NULL,Introduction to the world of data and data science
533116,0,6/26/2023,onboarded,NULL,6/26/2023,Netherlands,youtube,I want to become a data scientist.,Data analysis and data visualization
533189,1,6/26/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
533207,0,6/26/2023,onboarded,NULL,6/26/2023,Ecuador,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
533212,1,6/26/2023,onboarded,monthly,6/26/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
533221,0,6/27/2023,onboarded,NULL,6/27/2023,India,instagram,I want to become a data scientist.,Data analysis and data visualization
533225,0,6/27/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
533233,0,6/27/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
533247,0,6/27/2023,onboarded,NULL,6/27/2023,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
533250,0,6/27/2023,onboarded,NULL,6/27/2023,United States of America,multiple_sources,I want to join an industry-leading company.,Machine and deep learning
